scenario,model_key,alpha,p_event,seed,trajectory_id,trajectory_key,precursor_event_id,precursor_step,precursor_event_type,precursor_chromosome,precursor_left_lox_copy_id,precursor_right_lox_copy_id,terminal_event_id,terminal_step,terminal_chromosome,terminal_left_lox_copy_id,terminal_right_lox_copy_id,terminal_missing_gate_genes,events_until_failure,same_chromosome_as_terminal,immediate_predecessor,final_pair_exists_before,final_pair_exists_after,final_pair_activated,final_pair_distance_before,final_pair_distance_after,distance_change,final_pair_lethal_before,final_pair_lethal_after,final_pair_lethality_activated,final_pair_buffered_after,proposal_probability_before,proposal_probability_after,proposal_probability_change,proposal_probability_increased,proposal_log2_ratio_nonzero,final_pair_lethal_hazard_before,final_pair_lethal_hazard_after,final_pair_lethal_hazard_increased,cascade_mechanism,total_hazard_sampled,total_lethal_pair_probability_before,total_lethal_pair_probability_after,total_lethal_hazard_before,total_lethal_hazard_after,total_lethal_hazard_increased,total_hazard_log2_ratio_nonzero,cascade_score,proposal_probability_fold_change_nonzero
scenario_054,partial_hic_fallback,0.5,0.25,1877462373,8471,scenario_054:8471,5,14,inversion,SynII,SynII_loxPsym_213@0,SynII_loxPsym_239@0,6,20,SynII,SynII_loxPsym_148@0,SynII_loxPsym_115@0,S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306,1,True,True,True,True,False,33.0,33.0,0.0,True,True,False,False,2.044593953026259e-05,2.044593953026259e-05,0.0,False,0.0,2.2589751214111614e-06,2.2589751214111614e-06,False,no_direct_effect_on_final_pair,True,0.7533611914410102,0.7639117090622809,0.0832353136124166,0.0844009903859972,True,0.020064188559783,0.0,1.0
scenario_062,partial_hic_fallback,1.0,0.15,3687257994,9898,scenario_062:9898,1,4,inversion,SynII,SynII_loxPsym_21@0,SynII_loxPsym_267@0,3,11,SynII,SynII_loxPsym_74@0,SynII_loxPsym_116@0,S000000208;S000000215;S000000233;S000000242;S000000253;S000000259,2,True,False,True,True,False,42.0,42.0,0.0,True,True,False,False,1.1024573409030666e-05,1.1024573409030666e-05,0.0,False,0.0,7.308317727823621e-07,7.308317727823621e-07,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6970396571727274,0.0455717675502839,0.0462075682614502,True,0.0199888395042067,0.0,1.0
scenario_073,partial_hic_fallback,1.5,0.15,2004561742,8827,scenario_073:8827,2,7,inversion,SynII,SynII_loxPsym_83@0,SynII_loxPsym_103@0,3,11,SynII,SynII_loxPsym_57@0,SynII_loxPsym_133@0,S000000100;S000000110;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284,1,True,True,True,True,False,76.0,76.0,0.0,True,True,False,False,8.238550053686786e-06,8.238550053686786e-06,0.0,False,0.0,5.46143049486169e-07,5.46143049486169e-07,False,no_direct_effect_on_final_pair,True,0.6640304161312512,0.6732816104808242,0.0440193473431895,0.0446326197589107,True,0.0199607344488915,0.0,1.0
scenario_051,partial_hic_fallback,0.5,0.15,3528955751,8822,scenario_051:8822,3,9,inversion,SynII,SynII_loxPsym_15@0,SynII_loxPsym_113@0,5,13,SynII,SynII_loxPsym_50@0,SynII_loxPsym_137@e2l67,S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000274;S000000283;S000000284,2,True,False,True,True,False,126.0,98.0,-28.0,True,True,False,False,8.03431045919946e-06,9.099821487015769e-06,1.0655110278163082e-06,True,0.1796640333462779,5.326037696089764e-07,6.032377328914266e-07,True,distance_shortening,True,0.750620432472043,0.7610358963651672,0.0497595000728867,0.0504499532685747,True,0.0198809419991723,0.1796640333462779,1.1326200964261064
scenario_083,partial_hic_fallback,2.0,0.12,2079310279,1503,scenario_083:1503,1,3,inversion,SynII,SynII_loxPsym_104@0,SynII_loxPsym_181@0,2,6,SynII,SynII_loxPsym_195@0,SynII_loxPsym_234@0,S000000394;S000000396;S000000397;S000000400;S000000402;S000000415;S000000440;S000000441;S000007595,1,True,True,True,True,False,39.0,39.0,0.0,True,True,False,False,1.6454076694492752e-05,1.6454076694492752e-05,0.0,False,0.0,8.726078801585411e-07,8.726078801585411e-07,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.680557807503112,0.0355989431318698,0.0360919738467854,True,0.0198436346292865,0.0,1.0
scenario_088,partial_hic_fallback,2.0,0.3,2700327069,7976,scenario_088:7976,2,4,inversion,SynII,SynII_loxPsym_41@0,SynII_loxPsym_84@0,3,5,SynII,SynII_loxPsym_98@0,SynII_loxPsym_101@0,S000000242,1,True,True,True,True,False,3.0,3.0,0.0,True,True,False,False,0.0002707433501848,0.0002707433501848,0.0,False,0.0,3.589578213022918e-05,3.589578213022918e-05,False,no_direct_effect_on_final_pair,True,0.6651699699013611,0.6743424699438706,0.0881897793716709,0.0894058907291266,True,0.0197584236929006,0.0,1.0
scenario_084,partial_hic_fallback,2.0,0.15,1585545789,1808,scenario_084:1808,2,8,inversion,SynII,SynII_loxPsym_28@0,SynII_loxPsym_76@0,3,11,SynII,SynII_loxPsym_57@0,SynII_loxPsym_54@0,S000000114;S000000116,1,True,True,True,True,False,3.0,3.0,0.0,True,True,False,False,0.0003013186828551,0.0003013186828551,0.0,False,0.0,1.9974765371245577e-05,1.9974765371245577e-05,False,no_direct_effect_on_final_pair,True,0.6189868906133771,0.6275222508315862,0.0410333597330358,0.0415991786729777,True,0.0197577601469984,0.0,1.0
scenario_077,partial_hic_fallback,1.5,0.3,4122858386,5528,scenario_077:5528,2,8,inversion,SynII,SynII_loxPsym_177@0,SynII_loxPsym_197@0,5,12,SynII,SynII_loxPsym_5@0,SynII_loxPsym_47@0,S000000130;S000000131;S000000136;S000000137;S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000188;S000000193,3,True,False,True,True,False,42.0,42.0,0.0,True,True,False,False,1.2507098796479545e-05,1.2507098796479545e-05,0.0,False,0.0,1.658220204385936e-06,1.658220204385936e-06,False,no_direct_effect_on_final_pair,True,0.6618704145225187,0.6709913122386999,0.0877523166567984,0.0889615864579905,True,0.0197453029717706,0.0,1.0
scenario_075,partial_hic_fallback,1.5,0.2,1091403980,7791,scenario_075:7791,1,7,inversion,SynII,SynII_loxPsym_200@0,SynII_loxPsym_250@0,2,11,SynII,SynII_loxPsym_5@0,SynII_loxPsym_22@0,S000000169;S000000170;S000000172;S000000173;S000000180;S000000188;S000000193,1,True,True,True,True,False,17.0,17.0,0.0,True,True,False,False,4.303027823957526e-05,4.303027823957526e-05,0.0,False,0.0,3.803369480447727e-06,3.803369480447727e-06,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6716042572951337,0.0585566710418321,0.0593619014246998,True,0.0197037652932233,0.0,1.0
scenario_076,partial_hic_fallback,1.5,0.25,1135711084,6567,scenario_076:6567,2,4,inversion,SynII,SynII_loxPsym_6@0,SynII_loxPsym_183@0,3,7,SynII,SynII_loxPsym_92@0,SynII_loxPsym_74@0,S000000208;S000000215,1,True,True,True,True,False,18.0,18.0,0.0,True,True,False,False,3.571528459170472e-05,3.571528459170472e-05,0.0,False,0.0,3.9460128123417264e-06,3.9460128123417264e-06,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6716024584371151,0.0731958388022902,0.0742021780335634,True,0.0196999011023848,0.0,1.0
scenario_079,partial_hic_fallback,2.0,0.05,3032681791,9052,scenario_079:9052,1,5,inversion,SynII,SynII_loxPsym_174@0,SynII_loxPsym_203@0,2,14,SynII,SynII_loxPsym_98@0,SynII_loxPsym_186@0,S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000371,1,True,True,True,True,False,88.0,93.0,5.0,True,True,False,False,6.266103469866063e-06,6.261241850611172e-06,-4.861619254891221e-09,False,-0.0011197638705411,1.384624250273697e-07,1.3835499756549816e-07,False,distance_lengthening,True,0.671261117225128,0.6804256550223688,0.0148328929716124,0.0150354022556935,True,0.0195634611599417,-0.0011197638705411,0.9992241399654074
scenario_079,partial_hic_fallback,2.0,0.05,3032681791,2859,scenario_079:2859,1,1,inversion,SynII,SynII_loxPsym_25@0,SynII_loxPsym_142@0,2,2,SynII,SynII_loxPsym_70@0,SynII_loxPsym_41@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137,1,True,True,True,True,False,29.0,29.0,0.0,True,True,False,False,1.4198156694666825e-05,1.4198156694666825e-05,0.0,False,0.0,3.137374312946309e-07,3.137374312946309e-07,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6803562779100251,0.0148328929716124,0.0150338692259147,True,0.0194163545389703,0.0,1.0
scenario_086,partial_hic_fallback,2.0,0.2,780218145,8252,scenario_086:8252,1,5,inversion,SynII,SynII_loxPsym_85@0,SynII_loxPsym_124@0,2,6,SynII,SynII_loxPsym_174@0,SynII_loxPsym_194@0,S000000356;S000000357;S000000358;S000000359;S000000371,1,True,True,True,True,False,20.0,20.0,0.0,True,True,False,False,4.886017589824779e-05,4.886017589824779e-05,0.0,False,0.0,4.318663727574762e-06,4.318663727574762e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6803477312873948,0.0593315718864497,0.0601347214829413,True,0.0193982313174586,0.0,1.0
scenario_061,partial_hic_fallback,1.0,0.12,2377434645,6252,scenario_061:6252,2,13,inversion,SynII,SynII_loxPsym_173@0,SynII_loxPsym_201@0,3,15,SynII,SynII_loxPsym_68@0,SynII_loxPsym_119@0,S000000100;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259,1,True,True,True,True,False,103.0,103.0,0.0,True,True,False,False,7.984551200826949e-06,7.984551200826949e-06,0.0,False,0.0,4.234441364736649e-07,4.234441364736649e-07,False,no_direct_effect_on_final_pair,True,0.5900722251322066,0.5980367222889178,0.0312932583865607,0.0317156389983377,True,0.0193425235869147,0.0,1.0
scenario_083,partial_hic_fallback,2.0,0.12,2079310279,1509,scenario_083:1509,1,10,inversion,SynII,SynII_loxPsym_25@0,SynII_loxPsym_143@0,2,11,SynII,SynII_loxPsym_140@0,SynII_loxPsym_178@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359,1,True,True,True,True,False,38.0,150.0,112.0,True,True,False,False,1.632092339558747e-05,1.6092739975699013e-05,-2.2818341988845787e-07,False,-0.0203127010238507,8.655463707191969e-07,8.534451356263255e-07,False,distance_lengthening,True,0.671261117225128,0.6802612192476671,0.0355989431318698,0.0360762449029092,True,0.0192147686247996,-0.0203127010238507,0.9860189638565334
scenario_074,partial_hic_fallback,1.5,0.18,2061484420,4956,scenario_074:4956,1,2,inversion,SynII,SynII_loxPsym_41@0,SynII_loxPsym_254@0,2,5,SynII,SynII_loxPsym_21@0,SynII_loxPsym_58@0,S000000100;S000000110;S000000146;S000000169;S000000170;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402;S000000415;S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000000469;S000007595,1,True,True,True,True,False,37.0,216.0,179.0,True,True,False,False,1.2881728399614824e-05,1.1575352256003184e-05,-1.3063761436116402e-06,False,-0.1542700817309504,1.02473368031598e-06,9.208122505208772e-07,False,distance_lengthening,True,0.6624941017870032,0.6713261102616915,0.0527010039376489,0.0534035848544395,True,0.0191061448041534,-0.1542700817309504,0.8985868896559951
scenario_080,partial_hic_fallback,2.0,0.07,1316201356,1979,scenario_080:1979,1,7,inversion,SynII,SynII_loxPsym_82@0,SynII_loxPsym_140@0,2,10,SynII,SynII_loxPsym_41@0,SynII_loxPsym_144@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295,1,True,True,True,True,False,103.0,103.0,0.0,True,True,False,False,8.200318616942017e-06,8.200318616942017e-06,0.0,False,0.0,2.5368403347039e-07,2.5368403347039e-07,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6801995316759041,0.0207660501602574,0.0210425678343412,True,0.0190839359581939,0.0,1.0
scenario_086,partial_hic_fallback,2.0,0.2,780218145,7058,scenario_086:7058,1,5,inversion,SynII,SynII_loxPsym_71@0,SynII_loxPsym_192@0,3,15,SynIII,SynIII_loxPsym_71@0,SynIII_loxPsym_72@0,S000000648,2,False,False,True,True,False,1.0,1.0,0.0,True,True,False,False,9.29684474695666e-05,9.29684474695666e-05,0.0,False,0.0,8.21731511429445e-06,8.21731511429445e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6801605743720902,0.0593315718864497,0.0601181790172904,True,0.0190013056182063,0.0,1.0
scenario_084,partial_hic_fallback,2.0,0.15,1585545789,7217,scenario_084:7217,1,6,inversion,SynII,SynII_loxPsym_176@0,SynII_loxPsym_270@0,4,15,SynII,SynII_loxPsym_51@0,SynII_loxPsym_44@0,S000000126;S000000130;S000000131,3,True,False,True,True,False,7.0,7.0,0.0,True,True,False,False,0.0001202674429394,0.0001202674429394,0.0,False,0.0,7.97266844442494e-06,7.97266844442494e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6801583454961869,0.0444986789148373,0.0450884865081961,True,0.0189965779206562,0.0,1.0
scenario_069,partial_hic_fallback,1.5,0.07,2312135107,9599,scenario_069:9599,1,3,inversion,SynII,SynII_loxPsym_23@0,SynII_loxPsym_221@0,2,4,SynII,SynII_loxPsym_188@0,SynII_loxPsym_123@0,S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359,1,True,True,True,True,False,65.0,65.0,0.0,True,True,False,False,9.169512916268225e-06,9.169512916268225e-06,0.0,False,0.0,2.836669073750222e-07,2.836669073750222e-07,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6712290131462314,0.0204948348646412,0.0207650569924787,True,0.0188974658087647,0.0,1.0
scenario_081,partial_hic_fallback,2.0,0.09,3674923251,8619,scenario_081:8619,1,3,inversion,SynII,SynII_loxPsym_31@0,SynII_loxPsym_148@0,2,13,SynII,SynII_loxPsym_56@0,SynII_loxPsym_49@0,S000000116;S000000122;S000000126,1,True,True,True,True,False,7.0,7.0,0.0,True,True,False,False,0.0001004656817004,0.0001004656817004,0.0,False,0.0,3.995992019106374e-06,3.995992019106374e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6800993728750555,0.0266992073489024,0.0270507462867981,True,0.0188714847019832,0.0,1.0
scenario_078,partial_hic_fallback,2.0,0.03,1713891987,3558,scenario_078:3558,1,4,inversion,SynII,SynII_loxPsym_133@0,SynII_loxPsym_185@0,2,13,SynII,SynII_loxPsym_12@0,SynII_loxPsym_121@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000136;S000000137;S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259,1,True,True,True,True,False,109.0,109.0,0.0,True,True,False,False,8.086236257905689e-06,8.086236257905689e-06,0.0,False,0.0,1.0720919822006676e-07,1.0720919822006676e-07,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6800703588656,0.0088997357829674,0.0090165307544572,True,0.0188099359605468,0.0,1.0
scenario_074,partial_hic_fallback,1.5,0.18,2061484420,2476,scenario_074:2476,1,9,inversion,SynII,SynII_loxPsym_83@0,SynII_loxPsym_149@0,2,11,SynII,SynII_loxPsym_7@0,SynII_loxPsym_16@0,S000000188;S000000193,1,True,True,True,True,False,9.0,9.0,0.0,True,True,False,False,0.0002439362213463,0.0002439362213463,0.0,False,0.0,1.940497843985883e-05,1.940497843985883e-05,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6711870925312206,0.0527010039376489,0.0533925260783068,True,0.0188073616105939,0.0,1.0
scenario_059,partial_hic_fallback,1.0,0.09,2440376121,5741,scenario_059:5741,1,1,inversion,SynII,SynII_loxPsym_238@0,SynII_loxPsym_262@0,2,4,SynII,SynII_loxPsym_250@0,SynII_loxPsym_243@0,S000000460;S000000461;S000000469,1,True,True,True,True,False,7.0,7.0,0.0,True,True,False,False,0.0001904625496799,0.0001904625496799,0.0,False,0.0,7.575590147581689e-06,7.575590147581689e-06,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.696434672248444,0.0273430605301703,0.0277004778649944,True,0.0187361306648876,0.0,1.0
scenario_068,partial_hic_fallback,1.5,0.05,2604182243,2999,scenario_068:2999,1,8,inversion,SynII,SynII_loxPsym_43@0,SynII_loxPsym_193@0,3,17,SynII,SynII_loxPsym_174@0,SynII_loxPsym_182@0,S000000356;S000000357;S000000358;S000000359,2,True,False,True,True,False,8.0,8.0,0.0,True,True,False,False,0.000102878792021,0.000102878792021,0.0,False,0.0,2.273318194571864e-06,2.273318194571864e-06,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6711435282537573,0.014639167760458,0.0148302946017944,True,0.0187137185600594,0.0,1.0
scenario_063,partial_hic_fallback,1.0,0.18,1937718534,1481,scenario_063:1481,3,10,inversion,SynII,SynII_loxPsym_50@0,SynII_loxPsym_66@0,4,17,SynII,SynII_loxPsym_72@0,SynII_loxPsym_97@0,S000000208;S000000215;S000000233,1,True,True,True,True,False,49.0,49.0,0.0,True,True,False,False,1.800410297314619e-05,1.800410297314619e-05,0.0,False,0.0,1.4322154704807802e-06,1.4322154704807802e-06,False,no_direct_effect_on_final_pair,True,0.6457058328183328,0.6541006975953664,0.0513655073247166,0.0520333137255239,True,0.0186356936999471,0.0,1.0
scenario_081,partial_hic_fallback,2.0,0.09,3674923251,9793,scenario_081:9793,1,10,inversion,SynII,SynII_loxPsym_60@0,SynII_loxPsym_86@0,2,19,SynII,SynII_loxPsym_211@0,SynII_loxPsym_234@0,S000000415;S000000440;S000000441;S000007595,1,True,True,True,True,False,23.0,23.0,0.0,True,True,False,False,2.884408811108908e-05,2.884408811108908e-05,0.0,False,0.0,1.147264856411602e-06,1.147264856411602e-06,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6799405682159645,0.0266992073489024,0.0270444298796471,True,0.0185345729859965,0.0,1.0
scenario_074,partial_hic_fallback,1.5,0.18,2061484420,156,scenario_074:156,3,16,inversion,SynII,SynII_loxPsym_242@0,SynII_loxPsym_261@0,6,20,SynII,SynII_loxPsym_200@0,SynII_loxPsym_260@0,S000000440;S000000441;S000000447;S000000451;S000007595,3,True,False,True,True,False,60.0,43.0,-17.0,True,True,False,False,1.2375761994795567e-05,1.2813192644593394e-05,4.374306497978262e-07,True,0.0501126378081973,9.844843597246388e-07,1.01928170257684e-06,True,distance_shortening,True,0.6606055865490085,0.6691316594951341,0.0525507736960129,0.0532290176270825,True,0.0185009358260909,0.0501126378081973,1.0353457548700258
scenario_083,partial_hic_fallback,2.0,0.12,2079310279,5398,scenario_083:5398,1,2,inversion,SynII,SynII_loxPsym_16@0,SynII_loxPsym_192@0,3,11,SynII,SynII_loxPsym_176@0,SynII_loxPsym_44@0,S000000100;S000000110;S000000114;S000000116;S000000122;S000000126;S000000130;S000000131;S000000208;S000000215;S000000233;S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347,2,True,False,True,True,False,132.0,132.0,0.0,True,True,False,False,5.010722600097583e-06,5.010722600097583e-06,0.0,False,0.0,2.6573329560309537e-07,2.6573329560309537e-07,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6798510092049739,0.0355989431318698,0.0360544902628634,True,0.018344534536935,0.0,1.0
scenario_073,partial_hic_fallback,1.5,0.15,2004561742,3285,scenario_073:3285,3,11,inversion,SynII,SynII_loxPsym_38@0,SynII_loxPsym_83@0,5,17,SynII,SynII_loxPsym_202@0,SynII_loxPsym_250@0,S000000394;S000000396;S000000397;S000000400;S000000402;S000000415;S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000000469;S000007595,2,True,False,True,True,False,48.0,48.0,0.0,True,True,False,False,1.4351390299417216e-05,1.4351390299417216e-05,0.0,False,0.0,9.513703274743648e-07,9.513703274743648e-07,False,no_direct_effect_on_final_pair,True,0.6559158625671957,0.6643058064260549,0.043481424164983,0.0440376032856093,True,0.0183367590914896,0.0,1.0
scenario_086,partial_hic_fallback,2.0,0.2,780218145,8977,scenario_086:8977,5,13,inversion,SynII,SynII_loxPsym_26@0,SynII_loxPsym_95@0,8,18,SynII,SynII_loxPsym_9@0,SynII_loxPsym_21@0,S000000172;S000000173;S000000180;S000000188;S000000193,3,True,False,True,True,False,12.0,12.0,0.0,True,True,False,False,5.0474780922813263e-05,5.0474780922813263e-05,0.0,False,0.0,4.461375783472229e-06,4.461375783472229e-06,False,no_direct_effect_on_final_pair,True,0.6568618855818001,0.6652634175606907,0.058058849505497,0.0588014459195757,True,0.0183356473786806,0.0,1.0
scenario_082,partial_hic_fallback,2.0,0.1,1477168291,6085,scenario_082:6085,1,5,inversion,SynII,SynII_loxPsym_184@0,SynII_loxPsym_198@0,2,8,SynII,SynII_loxPsym_56@0,SynII_loxPsym_58@0,S000000114,1,True,True,True,True,False,2.0,2.0,0.0,True,True,False,False,0.0002698258061777,0.0002698258061777,0.0,False,0.0,1.1924710671631682e-05,1.1924710671631682e-05,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6797933731949835,0.0296657859432248,0.0300428613803675,True,0.0182222213984173,0.0,1.0
scenario_070,partial_hic_fallback,1.5,0.09,1859482873,8383,scenario_070:8383,1,8,inversion,SynII,SynII_loxPsym_38@0,SynII_loxPsym_89@0,3,20,SynII,SynII_loxPsym_98@0,SynII_loxPsym_233@0,S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402;S000000415;S000007595,2,True,False,True,True,False,135.0,135.0,0.0,True,True,False,False,4.295435700991549e-06,4.295435700991549e-06,0.0,False,0.0,1.7084965223181297e-07,1.7084965223181297e-07,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.6709145427664379,0.0263505019688244,0.0266854224549215,True,0.0182214056902504,0.0,1.0
scenario_071,partial_hic_fallback,1.5,0.1,920122771,7897,scenario_071:7897,3,5,inversion,SynII,SynII_loxPsym_200@0,SynII_loxPsym_210@0,4,12,SynII,SynII_loxPsym_94@0,SynII_loxPsym_272@0,S000000242;S000000253;S000000259;S000000274;S000000283;S000000284;S000000291;S000000292;S000000293;S000000295;S000000306;S000000313;S000000314;S000000325;S000000328;S000000340;S000000344;S000000346;S000000347;S000000356;S000000357;S000000358;S000000359;S000000371;S000000394;S000000396;S000000397;S000000400;S000000402;S000000415;S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000000469;S000007595,1,True,True,True,True,False,178.0,178.0,0.0,True,True,False,False,3.8066755037216095e-06,3.8066755037216095e-06,0.0,False,0.0,1.6823262624766213e-07,1.6823262624766213e-07,False,no_direct_effect_on_final_pair,True,0.6628475923058843,0.6712170972564222,0.0292939577188909,0.0296638405199978,True,0.0181022731520719,0.0,1.0
scenario_065,partial_hic_fallback,1.0,0.25,2443038446,9339,scenario_065:9339,2,7,inversion,SynII,SynII_loxPsym_240@0,SynII_loxPsym_261@0,4,16,SynII,SynII_loxPsym_124@0,SynII_loxPsym_89@0,S000000233;S000000242;S000000253;S000000259;S000000274,2,True,False,True,True,False,35.0,35.0,0.0,True,True,False,False,1.847865815042484e-05,1.847865815042484e-05,0.0,False,0.0,2.04161950968732e-06,2.04161950968732e-06,False,no_direct_effect_on_final_pair,True,0.6863042993470503,0.6949671644212913,0.0758265148758656,0.0767836338507059,True,0.0180964230085136,0.0,1.0
scenario_063,partial_hic_fallback,1.0,0.18,1937718534,5839,scenario_063:5839,1,3,inversion,SynII,SynII_loxPsym_6@0,SynII_loxPsym_255@0,2,6,SynII,SynII_loxPsym_195@0,SynII_loxPsym_182@0,S000000371,1,True,True,True,True,False,13.0,13.0,0.0,True,True,False,False,8.250961200970582e-05,8.250961200970582e-05,0.0,False,0.0,6.563589586214033e-06,6.563589586214033e-06,False,no_direct_effect_on_final_pair,True,0.6874486242225846,0.6961109189538945,0.0546861210603407,0.0553752013517916,True,0.0180653055459337,0.0,1.0
scenario_071,partial_hic_fallback,1.5,0.1,920122771,3534,scenario_071:3534,1,3,inversion,SynII,SynII_loxPsym_89@0,SynII_loxPsym_134@0,4,20,SynII,SynII_loxPsym_195@0,SynII_loxPsym_188@0,S000000371,3,True,False,True,True,False,7.0,7.0,0.0,True,True,False,False,0.0002332554038316,0.0002332554038316,0.0,False,0.0,1.030851438077317e-05,1.030851438077317e-05,False,no_direct_effect_on_final_pair,True,0.6624941017870032,0.670823828940929,0.029278335520916,0.0296464603778053,True,0.0180263268445368,0.0,1.0
scenario_069,partial_hic_fallback,1.5,0.07,2312135107,4872,scenario_069:4872,2,19,inversion,SynII,SynII_loxPsym_85@0,SynII_loxPsym_151@0,3,20,SynII,SynII_loxPsym_215@0,SynII_loxPsym_245@0,S000000415;S000000440;S000000441;S000000447;S000000451;S000000457;S000000458;S000000460;S000000461;S000007595,1,True,True,True,True,False,30.0,30.0,0.0,True,True,False,False,2.4225269899797603e-05,2.4225269899797603e-05,0.0,False,0.0,7.4942992670951e-07,7.4942992670951e-07,False,no_direct_effect_on_final_pair,True,0.662402605376495,0.670715550316856,0.020492004343103,0.0207491725704607,True,0.0179927035566412,0.0,1.0
scenario_075,partial_hic_fallback,1.5,0.2,1091403980,5200,scenario_075:5200,2,5,inversion,SynII,SynII_loxPsym_66@0,SynII_loxPsym_84@0,3,9,SynII,SynII_loxPsym_8@0,SynII_loxPsym_39@0,S000000146;S000000169;S000000170;S000000172;S000000173;S000000180;S000000188;S000000193,1,True,True,True,True,False,31.0,31.0,0.0,True,True,False,False,2.1270451647613133e-05,2.1270451647613133e-05,0.0,False,0.0,1.8800572513488207e-06,1.8800572513488207e-06,False,no_direct_effect_on_final_pair,True,0.6719249512074651,0.6803477566317545,0.0593902469871416,0.060134723723084,True,0.0179722576551349,0.0,1.0
scenario_086,partial_hic_fallback,2.0,0.2,780218145,8472,scenario_086:8472,4,11,inversion,SynII,SynII_loxPsym_185@0,SynII_loxPsym_219@0,5,18,SynII,SynII_loxPsym_97@0,SynII_loxPsym_108@0,S000000242,1,True,True,True,True,False,11.0,11.0,0.0,True,True,False,False,0.0001136747505133,0.0001136747505133,0.0,False,0.0,1.0047508277607629e-05,1.0047508277607629e-05,False,no_direct_effect_on_final_pair,True,0.671261117225128,0.6796131830270383,0.0593315718864497,0.060069796073447,True,0.0178397611814293,0.0,1.0
