model_key,model_name,alpha,p_event,seed,endpoint_type,sample_size,unique_endpoints,shannon_entropy,effective_shannon_diversity,inverse_simpson_diversity,sample_size_standardized,original_survivor_depth,rarefied_survivor_depth,rarefaction_replicates,unique_endpoints_mean,unique_endpoints_ci_low,unique_endpoints_ci_high,shannon_entropy_mean,shannon_entropy_ci_low,shannon_entropy_ci_high,effective_shannon_diversity_mean,effective_shannon_diversity_ci_low,effective_shannon_diversity_ci_high,inverse_simpson_diversity_mean,inverse_simpson_diversity_ci_low,inverse_simpson_diversity_ci_high,full_sample_rank,rarefied_rank
linear_distance,linear-distance sampling,2.0,0.15,3319947148,orf_copy_number,6173,3379,6.22391383237627,504.674583458474,11.33913681828096,False,6173,1144,100,749.11,721.95,777.525,5.229044905582111,5.087299231778023,5.360212934663522,187.09562184391964,161.952120255447,212.77026288625223,11.14634091558878,9.756853261489503,12.511337998546908,17.0,25.0
linear_distance,linear-distance sampling,2.0,0.18,1764842416,structural,5557,5335,8.440222318993207,4629.584114636227,785.5371015746225,False,5557,1144,100,1106.35,1095.475,1115.525,6.923775528307818,6.8828869108055715,6.960284951412486,1016.3675457415878,975.454330561702,1053.9357031105062,537.2257118380046,400.4568643542835,697.8946927095159,2.0,19.0
linear_distance,linear-distance sampling,2.0,0.18,1764842416,orf_copy_number,5557,3527,6.735701874417825,841.934208838258,18.481726998126103,False,5557,1144,100,833.28,806.0,856.675,5.69025642150552,5.557358116480137,5.7944318601279985,296.697777672272,259.1373923816497,328.4659302207232,18.49684352029928,15.69898103873397,21.188334435146636,7.0,17.0
linear_distance,linear-distance sampling,2.0,0.2,212422559,structural,5255,5119,8.456264466938192,4704.451499166669,1481.4132825492195,False,5255,1144,100,1118.49,1111.0,1127.0,6.969013328249203,6.938779370181073,6.996808294630187,1063.2987980545845,1031.511313803504,1093.1386082418614,745.5467385178979,585.5268872957504,911.2283564509877,1.0,16.0
linear_distance,linear-distance sampling,2.0,0.2,212422559,orf_copy_number,5255,3653,7.084178708695114,1192.9430792684086,28.56554345858441,False,5255,1144,100,886.56,862.425,908.525,5.978504902042361,5.856014988338728,6.093753883875398,395.6855075204271,349.3391528183718,443.0819917424344,28.00723501577425,22.89397190522435,34.18274519810642,5.0,11.0
linear_distance,linear-distance sampling,2.0,0.25,1281578188,structural,4468,4433,8.377241181102432,4346.999783144,3568.649267071863,False,4468,1144,100,1136.14,1129.475,1141.0,7.025234815086089,7.005061868662061,7.037438988858904,1124.6987767027335,1102.199713873109,1138.4682401127916,1075.0373628585614,955.5705381613884,1132.1245674740483,3.0,10.0
linear_distance,linear-distance sampling,2.0,0.25,1281578188,orf_copy_number,4468,3580,7.54010889856926,1882.0349649186408,71.66610663564951,False,4468,1144,100,979.48,960.95,999.05,6.426139472784208,6.3492695035967195,6.515341261932768,618.4767892527344,572.0755192906123,675.42498402605,68.99637189924171,56.24751295608841,89.09214578280626,2.0,3.0
linear_distance,linear-distance sampling,2.0,0.3,3171143693,structural,3710,3698,8.21037605744553,3678.925693562048,3580.67117585848,False,3710,1144,100,1140.98,1138.0,1144.0,7.037155563235204,7.0303793790696485,7.042286171939741,1138.1518626419572,1130.4594014800155,1143.999999999998,1129.9673531721407,1103.4873524451937,1143.9999999999998,6.0,1.0
linear_distance,linear-distance sampling,2.0,0.3,3171143693,orf_copy_number,3710,3250,7.688799418721434,2183.7512169456186,144.85781641373222,False,3710,1144,100,1034.33,1014.95,1049.525,6.652020864366696,6.568957315501115,6.711922344189418,774.9828273213285,712.6381549698136,822.158937739366,137.0815280990168,100.11949446476943,172.72446363256776,1.0,1.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.03,1710054020,structural,8084,2535,3.1345201418240265,22.977607203474346,2.1641052044779787,False,8084,1144,100,368.68,341.425,391.04999999999995,2.532199726946373,2.3521111883133026,2.681336109301136,12.629275078429128,10.508011416317192,14.604917042717268,2.1780052471017592,2.03337896486326,2.306859103132642,88.0,88.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.03,1710054020,orf_copy_number,8084,975,1.2586834712763169,3.5207832225885176,1.314440928732144,False,8084,1144,100,145.67,128.425,162.52499999999998,1.015982900297378,0.9031374197295249,1.1307274384338761,2.7672349718211273,2.4674135233269334,3.097927586100989,1.3139958977524446,1.2725566343425017,1.3583751665536798,88.0,88.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.05,2452768872,structural,6981,3319,4.637769554729686,103.3136549522292,3.801440221441967,False,6981,1144,100,554.9,522.8,580.0,3.7640251792028487,3.5541832914731577,3.925776278033958,43.29367006259165,34.96672994295041,50.69258493861385,3.790320687796757,3.3985454901388445,4.128974161875307,79.0,79.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.05,2452768872,orf_copy_number,6981,1358,2.019632603418465,7.53555588755098,1.6010498438467238,False,6981,1144,100,238.86,214.475,261.0,1.6663055219966663,1.4990240241647588,1.8250483223184706,5.311368945031828,4.477343355987813,6.203118911975754,1.6053891698025289,1.5208587580955417,1.691421662824655,79.0,79.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.07,1291112168,structural,6098,3650,5.665395115434599,288.70202921179174,6.560320803915139,False,6098,1144,100,695.51,671.9,723.0999999999999,4.654695045306031,4.499896188862976,4.827838807336337,105.47925871372107,90.02163234425161,124.95007768446568,6.547184946411209,5.853739174473772,7.427709158429388,71.0,71.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.07,1291112168,orf_copy_number,6098,1612,2.690292801969418,14.735990015721878,1.9541455643219008,False,6098,1144,100,321.88,292.0,345.525,2.242805903921157,2.0210554870103308,2.393612220227023,9.46308142911702,7.546402090805707,10.95300333737526,1.9589618632075905,1.8061995152401218,2.072231513504009,73.0,73.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.09,1982738802,structural,5276,3749,6.515745940194525,675.697803732882,12.754366817229185,False,5276,1144,100,823.11,792.475,844.525,5.429372402351472,5.249873446151919,5.5558900766750625,228.73100381864688,190.5433866601095,258.75736528246586,12.797155697554825,10.643028272267939,14.597647181546593,64.0,63.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.09,1982738802,orf_copy_number,5276,1777,3.4076959526061894,30.195591974137542,2.514262632744027,False,5276,1144,100,414.71,389.9,436.0,2.8828306602176776,2.719791843367408,3.0327379920250133,17.940226017609056,15.177164865901439,20.754104933999947,2.517662491349671,2.349919558722132,2.683625241272983,65.0,65.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.1,3581944228,structural,4993,3743,6.793494682402262,892.0254668049837,17.180139577161288,False,4993,1144,100,867.46,840.0,892.525,5.68960505179747,5.531753521145129,5.835029706057006,296.65411470725377,252.5864848292441,342.07628067337805,17.249584628531746,14.2175021377167,20.728323599065053,57.0,57.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.1,3581944228,orf_copy_number,4993,1872,3.699641494456176,40.43280637618066,2.806571642694524,False,4993,1144,100,454.98,427.475,482.04999999999995,3.144879770233096,2.963489852111159,3.322656896135252,23.329060824937102,19.36644052122737,27.734146821372246,2.818662371911332,2.600503307012247,3.0517817248808807,62.0,62.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.12,2199721088,structural,4218,3444,7.1498313305504055,1273.8910705460148,30.77798844410613,False,4218,1144,100,938.45,919.475,959.05,6.085160904246818,5.979719738436445,6.196934067671776,440.0797880438073,395.3311065210489,491.24097918414844,30.624095896247645,25.49640123659337,37.19489921297429,48.0,48.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.12,2199721088,orf_copy_number,4218,1826,4.141966152320594,62.926422832089074,3.44515622319292,False,4218,1144,100,519.24,498.475,541.525,3.570572810453032,3.4412648226886584,3.7187737424728877,35.658512059792294,31.228310170880277,41.214266427357096,3.4465987229858253,3.2255332187262273,3.7163008058952993,52.0,51.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.15,3528955751,structural,3527,3117,7.479611552477767,1771.5524870846675,75.14227811705292,False,3527,1144,100,1013.15,995.475,1029.0,6.48260438723638,6.3899122172846194,6.564092562566584,654.3755563609034,595.8043851675053,709.1680784679695,72.87075348022228,56.418208454353454,91.80246913580257,35.0,39.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.15,3528955751,orf_copy_number,3527,1852,4.857525893869479,128.70537710403906,5.074426819990578,False,3527,1144,100,623.61,597.0,648.525,4.2564474835031385,4.09729450821304,4.426276334460535,70.8158564572695,60.18053981839007,83.61947529923208,5.05994404309644,4.603671364374144,5.651864445613699,42.0,41.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.18,4293388631,structural,2758,2572,7.576336225556446,1951.466120177263,213.0093531223747,False,2758,1144,100,1068.86,1056.475,1081.0,6.757511141313801,6.695359412131243,6.812912236516851,860.8771477751834,808.6468349623442,909.5156786042522,198.0966258681049,147.18905882352934,259.05304829770375,30.0,32.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.18,4293388631,orf_copy_number,2758,1686,5.341423042401042,208.8096439414738,7.355520099020424,False,2758,1144,100,712.53,694.0,733.525,4.798720312669332,4.675300731624227,4.926378231912623,121.63963015886364,107.2651529402928,137.87964421217376,7.329818231863784,6.6586731964802786,8.100127627812475,36.0,33.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.2,992375073,structural,2426,2307,7.560811383646955,1921.40387675758,362.4954422271496,False,2426,1144,100,1089.76,1079.475,1101.0,6.849729893127407,6.802726955358235,6.89829451066329,943.8942886504141,900.3013260154323,990.5849262028732,324.14925774825554,243.6460268317852,437.5122658183103,31.0,25.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.2,992375073,orf_copy_number,2426,1542,5.471780958706659,237.88347637238465,8.604371281121615,False,2426,1144,100,741.21,717.425,763.5749999999999,4.993158234160768,4.861566914959398,5.118168015259424,147.79491716811705,129.22784024813382,167.03075867096703,8.602822311333904,7.730248172656135,9.55521681687726,31.0,30.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.25,1877462373,structural,1744,1711,7.396980730679067,1631.0524017044622,1085.487508922198,False,1744,1144,100,1123.07,1118.0,1128.0,6.983726476511753,6.96449981233999,7.001293385611372,1078.9795357023327,1058.385393693123,1098.0530567052024,823.7029170508451,708.9577464788731,934.7514124293782,42.0,15.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.25,1877462373,orf_copy_number,1744,1299,5.997440483256844,402.3975310708309,17.352441807393873,False,1744,1144,100,859.31,840.0,875.525,5.6878694073056355,5.588073352189185,5.7733884893327865,295.63339551431994,267.220518188246,321.62615194021026,17.404893967267135,15.399602638119902,19.393939546873913,23.0,18.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.3,1407851898,structural,1164,1156,7.042628778466617,1144.3920090153329,1096.194174757282,False,1164,1144,100,1136.17,1136.0,1137.0,7.025465751166041,7.025000314250908,7.0277446226972256,1124.9190458938265,1124.394912347227,1127.4848367157053,1078.6879261560305,1076.2631578947364,1090.613333333333,54.0,9.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,0.5,0.3,1407851898,orf_copy_number,1164,944,6.056188411912192,426.74575396003735,28.45583231822572,False,1164,1144,100,927.93,925.0,931.0,6.042351843506428,6.026885255984282,6.057589429115,420.9026810660545,414.42219794667676,427.3456899472434,28.45931872017999,27.74862183020946,29.197490398777177,20.0,10.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.03,3083522482,structural,8349,2751,3.4096731258987125,30.2553529515768,2.365596226736661,False,8349,1144,100,399.71,374.425,427.575,2.7526399838703925,2.581597166594741,2.9345095064146127,15.753035780493697,13.218369673256529,18.81246532388455,2.3794477304594492,2.220166728994495,2.561582375044188,86.0,85.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.03,3083522482,orf_copy_number,8349,1107,1.5100716939399994,4.527055345114237,1.4016142920427128,False,8349,1144,100,176.07,153.475,194.575,1.2445574017499532,1.0845619528020503,1.3707113494925747,3.480284042996048,2.958153826621464,3.938267479209034,1.4077056878115763,1.3417824133291147,1.462231798611986,86.0,85.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.05,967491237,structural,7314,3582,4.889413133789903,132.87557098208202,4.233816717841667,False,7314,1144,100,587.97,551.95,621.525,3.9859058394428666,3.7480008537762397,4.201311216823128,54.20990168893558,42.43650442289835,66.77426871854938,4.290276803851333,3.753016072384748,4.847283476039263,78.0,78.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.05,967491237,orf_copy_number,7314,1553,2.38396311412828,10.847808891710638,1.7792455024112388,False,7314,1144,100,278.34,253.0,302.04999999999995,1.9675788527837417,1.8099481595266718,2.142779511223432,7.1835216266877815,6.110135147127442,8.524018557406626,1.7799660966373292,1.685555175342325,1.8923418021592302,78.0,78.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.07,3160849969,structural,6632,4030,5.925946856826487,374.63299128215766,7.554200172438078,False,6632,1144,100,722.28,696.425,751.5749999999999,4.837732985340265,4.6808579784933215,5.0095815123517395,126.71306312918233,107.86275440834535,149.852013329192,7.535915316413556,6.6745291394092305,8.610357918396627,70.0,70.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.07,3160849969,orf_copy_number,6632,1858,3.1799600634387777,24.04579322659524,2.302760175674673,False,6632,1144,100,373.64,349.0,394.525,2.646193687482001,2.467573608238304,2.793512361081479,14.161304664611919,11.7959145584008,16.338305691967147,2.294223652067859,2.1352036413793223,2.4372547902387867,67.0,68.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.09,2440376121,structural,5685,4097,6.747403334298328,851.8439342590739,15.213063307536697,False,5685,1144,100,846.11,822.325,872.525,5.578830671496227,5.4446987199522,5.727948755275093,265.53254068660965,231.5772483823291,307.3432825514902,15.154320294844876,12.988235917589344,18.00723950850777,59.0,59.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.09,2440376121,orf_copy_number,5685,1983,3.7670000326058446,43.25012106677856,2.8824396619652,False,5685,1144,100,449.9,424.0,479.525,3.1656307225427636,2.9795125436712757,3.3677264844094013,23.820942133961065,19.678281872641715,29.012528509792055,2.861664820055269,2.626754106248914,3.137116773411869,60.0,61.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.1,655664069,structural,5307,3967,6.880084761727423,972.7088047763172,18.14925445269502,False,5307,1144,100,871.21,846.375,893.525,5.721742582504938,5.58320904190762,5.850062914117023,306.1188246512747,265.9384337427104,347.27562625783025,17.993969371135744,15.137591208225452,21.24895900254119,56.0,56.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.1,655664069,orf_copy_number,5307,2039,4.090786202275959,59.78687781084034,3.3177295169650494,False,5307,1144,100,492.51,467.95,519.525,3.4628431462941065,3.2986410777934383,3.63568755221177,32.03575543064418,27.075821897693338,37.927929106748074,3.2947759113201083,3.0466328963051232,3.5878807228476894,54.0,56.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.12,2377434645,structural,4817,3960,7.355333206824648,1564.518216699285,36.20177112375556,False,4817,1144,100,950.22,929.0,968.525,6.158101854835551,6.05027869088556,6.25411479460397,473.28300811668515,424.23155366720573,520.151005486335,35.03448580516066,28.787407588442868,42.116308049480985,43.0,45.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.12,2377434645,orf_copy_number,4817,2125,4.55354094021717,94.96808997898772,4.128591445670478,False,4817,1144,100,559.84,530.425,588.525,3.899851128754697,3.720845512376881,4.1040565957958695,49.692105857561586,41.29950843957299,60.5883945392985,4.138468543889177,3.7405880529770954,4.649951478033792,48.0,48.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.15,3687257994,structural,3981,3561,7.684190667109913,2173.7100065012,98.28989524996749,False,3981,1144,100,1028.94,1010.475,1049.575,6.566765636872616,6.47131674643648,6.667423716372143,711.83932702502,646.3342251847145,786.3787412286638,94.60792511585929,69.97091531223272,132.50287377503088,25.0,37.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.15,3687257994,orf_copy_number,3981,2138,5.198976559220161,181.08681537327027,6.046950171411562,False,3981,1144,100,658.27,633.475,685.525,4.5220042225375865,4.367790747955501,4.694150377708729,92.37116216718117,78.86932712501472,109.30595145810788,6.068209661576763,5.4351950667322155,6.842436661501993,37.0,38.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.18,1937718534,structural,3285,3096,7.808356275889355,2461.081769309719,303.76425052779734,False,3285,1144,100,1081.73,1068.0,1093.575,6.81600140142456,6.756790739839956,6.869149085291292,912.7496362280943,859.8805125432613,962.1440692808351,269.10328995756305,193.25920557974132,364.43604691483915,18.0,29.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.18,1937718534,orf_copy_number,3285,2015,5.684409356509109,294.2440004121616,8.996518517468681,False,3285,1144,100,739.17,714.0,769.5749999999999,5.032135623256012,4.870004753701409,5.19762759766918,153.79551229516525,130.32322643637224,180.85001886113352,9.00725460733726,7.86065729855758,10.404003005803096,30.0,29.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.2,4261704054,structural,2941,2822,7.800090661340908,2440.8232559029548,546.2255131038837,False,2941,1144,100,1099.78,1090.475,1110.0,6.894377681687728,6.856499834248334,6.933512411317252,986.9145969430232,950.0361318040259,1026.0917137106676,432.9541849723363,335.31112481199204,560.7266495287059,19.0,21.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.2,4261704054,orf_copy_number,2941,1962,5.997664791846105,402.4878024172882,12.303093880372607,False,2941,1144,100,794.47,769.0,817.525,5.362601579113004,5.196794533716119,5.497726432242043,213.89469023616684,180.71658289764693,244.13784954808813,12.278028532957988,10.426433975083134,14.20844933312439,22.0,23.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.25,2443038446,structural,2162,2136,7.637629148346186,2074.818892942896,1632.0684357541902,False,2162,1144,100,1130.45,1125.0,1135.525,7.007971938071165,6.989913230094393,7.023650537919083,1105.4589293144556,1085.6272723230056,1122.8793850140132,973.298778852925,858.7506561679787,1068.806067132986,28.0,13.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.25,2443038446,orf_copy_number,2162,1655,6.399455941159109,601.5176878153025,24.127870003303585,False,2162,1144,100,890.96,874.0,908.0,5.903639981859424,5.8081381676412995,5.9996729896679755,366.7737789031725,333.00979433039714,403.2985590207759,23.682971787442657,20.616471330000266,27.23486475239282,16.0,14.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.3,1581526928,structural,1562,1556,7.345952259223903,1549.9101790340655,1530.642409033877,False,1562,1144,100,1140.12,1138.0,1142.0,7.035959632906559,7.031677036295958,7.039862580399323,1136.788716845726,1131.927302501595,1141.2307683764188,1127.6395483697104,1112.8707482993195,1140.0139372822296,44.0,3.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.0,0.3,1581526928,orf_copy_number,1562,1314,6.531325031885329,686.3069879220941,44.57313018378456,False,1562,1144,100,964.69,952.475,975.525,6.265063884795297,6.204032288307931,6.3191080702278795,526.1389483342023,494.74239663461566,555.0818177413901,43.847561464886695,38.567871973268915,49.48738927776421,11.0,8.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.03,3807846787,structural,8388,2808,3.4969470750731784,33.01450713682952,2.43686157044501,False,8388,1144,100,409.39,384.95,438.04999999999995,2.823122870722999,2.6570918402766743,3.006602255812853,16.912301881412848,14.254780474202697,20.21873952069489,2.450681639056161,2.2882678313554194,2.642182738986562,83.0,83.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.03,3807846787,orf_copy_number,8388,1155,1.5901943874444089,4.904702248202527,1.4305131931992368,False,8388,1144,100,182.01,159.0,200.52499999999998,1.2895741913017782,1.1234769772597524,1.4270573727763403,3.6414613082098346,3.0757492457122018,4.166421001372909,1.4274239153036934,1.3566568785883155,1.4887607176307542,83.0,83.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.05,2604182243,structural,7374,3531,4.892888538629078,133.33817077964534,4.269772398688474,False,7374,1144,100,585.44,553.275,616.0,3.987098434345082,3.7909552610845365,4.182785016573072,54.23052898641079,44.314558481655155,65.54815658468054,4.301504218623339,3.8486785597537163,4.810079314324356,77.0,77.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.05,2604182243,orf_copy_number,7374,1500,2.389492521612317,10.90795698579367,1.7902098187582909,False,7374,1144,100,276.55,252.475,299.19999999999993,1.9706446106360875,1.800384783304867,2.1087109482222774,7.19917678056619,6.052050734413122,8.239409758831679,1.7835696770875,1.681548764613568,1.8700616797799787,77.0,77.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.07,2312135107,structural,6526,3990,5.979049104392994,395.0645243688347,7.892126344658898,False,6526,1144,100,731.72,699.9,762.0,4.900804537229808,4.710373073717878,5.077767677276865,135.01990510439256,111.09709326794692,160.41602690648335,7.933111989975597,6.841948886709871,9.13512136766601,69.0,69.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.07,2312135107,orf_copy_number,6526,1750,3.0723407374307685,21.59238567359607,2.2327980602835416,False,6526,1144,100,361.54,334.475,388.525,2.5699924586052805,2.3666099684059767,2.754435640332036,13.139522442564287,10.661244606420562,15.71217118786365,2.2281304398314834,2.0537199193192834,2.4042862307846415,70.0,70.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.09,1859482873,structural,5888,4173,6.660789625459162,781.1675234230137,13.705733799513895,False,5888,1144,100,830.8,802.0,857.0,5.487017099665278,5.327535752496086,5.642309346428684,242.27846865390896,205.93046456291745,282.1201491449695,13.660395688633562,11.540910489326324,16.231364114608702,62.0,62.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.09,1859482873,orf_copy_number,5888,2013,3.815021165341436,45.3777168076532,2.944102503568822,False,5888,1144,100,451.98,424.325,478.04999999999995,3.2074142138156168,3.054750885844241,3.378844938646388,24.82447011479727,21.216107678465768,29.339745749535552,2.925148964142646,2.7260666045630195,3.1720110290396013,59.0,59.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.1,920122771,structural,5595,4254,7.072756103893166,1179.394091606183,21.6681687075734,False,5595,1144,100,893.83,874.95,919.0999999999999,5.857986898342042,5.7554601083629,5.994587868361441,350.6843102004399,315.913494883763,401.2790959686801,21.661646705054146,18.745984746231095,26.323585474776237,52.0,53.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.1,920122771,orf_copy_number,5595,2118,4.144971784596149,63.11584103767697,3.383655220249252,False,5595,1144,100,498.61,468.275,523.525,3.5186333891877757,3.321704621582913,3.6778858686282443,33.87699625988668,27.707816031642945,39.562719898678054,3.3930318374490542,3.0791622130700285,3.6779505664394203,51.0,52.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.12,1352135446,structural,4949,4054,7.408605854897098,1650.124229880529,38.77565071740792,False,4949,1144,100,958.29,937.85,975.525,6.21222983998402,6.101754708595239,6.308561578034537,499.53359709843755,446.6762374719278,549.2572507967436,39.09009982532753,31.622219212408552,47.22490924177174,41.0,44.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.12,1352135446,orf_copy_number,4949,2180,4.696484447530259,109.56132602753694,4.469817337290103,False,4949,1144,100,572.79,545.9,600.05,4.034182034207255,3.8360668265612845,4.200397214605703,56.750408014691665,46.343623651560414,66.71362062791412,4.4970036593078495,4.019398476139109,4.959652540245094,45.0,43.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.15,2004561742,structural,4111,3715,7.787887600513969,2411.218741466593,123.98172588087702,False,4111,1144,100,1040.91,1023.475,1055.525,6.629134828990074,6.545798746375613,6.693690475280579,757.4848542201408,696.3162500482077,807.2962024026085,117.35066575166638,87.44723452860272,147.28166401695805,21.0,36.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.15,2004561742,orf_copy_number,4111,2208,5.351492104017188,210.92278191708533,6.692663673109586,False,4111,1144,100,671.79,644.475,700.0999999999999,4.650596510805117,4.478836997592762,4.815514513832603,105.06668806019577,88.13319774479635,123.41778427831139,6.705269712462572,5.879108136669743,7.54904189804954,35.0,35.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.18,2061484420,structural,3458,3256,7.852121678562015,2571.1837592690167,297.8124128312412,False,3458,1144,100,1080.66,1067.9,1090.525,6.811861784349697,6.755875458405272,6.854492817506514,908.8882944076362,859.1094366446688,948.1347923163625,262.0136725544091,195.21263085371442,331.1105375464464,14.0,30.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.18,2061484420,orf_copy_number,3458,2128,5.861810994540853,351.35987901262786,10.300922432299268,False,3458,1144,100,754.32,730.0,784.525,5.169689980477673,5.020858732334795,5.340256248894677,176.53974344153414,151.55351114823574,208.56654748809189,10.305783375006472,8.93832085599337,12.174490205540135,26.0,26.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.2,1091403980,structural,3078,2946,7.833792441304249,2524.4852039621856,516.3551340745586,False,3078,1144,100,1097.49,1087.425,1107.525,6.885877038792702,6.844665246496943,6.927730694695798,978.552146382866,938.87920354311,1020.1764462008687,409.5816623155435,313.33967661491425,543.7322027158019,17.0,23.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.2,1091403980,orf_copy_number,3078,2026,5.96810728428814,390.765362632985,11.659550063995267,False,3078,1144,100,787.22,762.95,816.525,5.319479679624071,5.166344211396151,5.456931489345544,204.87857449992705,175.2798272339532,234.37894942158712,11.750072228671872,10.086509516748459,13.493452363520552,24.0,24.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.25,1135711084,structural,2217,2193,7.668881077325165,2140.6848438805014,1773.7600144352216,False,2217,1144,100,1132.12,1128.0,1136.525,7.013747535323604,7.000184225393452,7.0264410761852245,1111.8437422944912,1096.8352047139997,1126.017122640678,1010.7032887860717,924.2485875706212,1083.7969999999996,26.0,12.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.25,1135711084,orf_copy_number,2217,1698,6.445923125673168,630.1280959820992,25.24662656729143,False,2217,1144,100,896.41,878.475,916.5749999999999,5.943968273452317,5.84828661478176,6.038828310590964,381.97839010503776,346.6403801681535,419.4028101238684,25.312970402512384,21.986620666808268,29.03736938182975,14.0,13.0
partial_hic_fallback,partially Hi-C-informed sampling with distance-based fallback,1.5,0.3,4122858386,structural,1715,1706,7.4337422074543005,1692.1280338954468,1629.4875346260394,False,1715,1144,100,1138.16,1135.0,1141.0,7.030635303324787,7.022158679868117,7.037438988858904,1130.757161597681,1121.2043284878296,1138.4682401127916,1103.5183768845743,1060.5640194489463,1132.1245674740483,37.0,7.0
